rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
347,522,9442,1.157,6919,1.36,18.8,0.128,4.4,34.7,0.17,0.43,142,3,4,"{'lookback': 41, 'band_mult_long': 1.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.05, 'daytype_hi': 0.75, 'vol_skip_pct': 54.0, 'stop_k': 1.25}"
348,94,4407,1.874,2104,2.09,19.1,0.706,4.4,6.2,0.22,0.85,66,3,5,"{'lookback': 100, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.35, 'daytype_hi': 0.8, 'vol_skip_pct': 30.0, 'stop_k': 0.5}"
349,222,25813,1.553,4659,5.54,46.8,0.294,4.3,14.7,0.51,0.94,395,7,3,"{'lookback': 116, 'band_mult_long': 1.5, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.45, 'daytype_hi': 0.6, 'vol_skip_pct': 45.0, 'stop_k': 1.0}"
350,49,7258,3.089,732,9.92,38.8,1.279,4.2,3.3,0.33,2.1,116,6,4,"{'lookback': 67, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.75, 'vol_skip_pct': 37.0, 'stop_k': 0.25}"
351,305,11999,1.277,9193,1.31,24.9,0.208,4.2,20.3,0.28,0.64,189,5,1,"{'lookback': 72, 'band_mult_long': 0.75, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.7, 'vol_skip_pct': 23.0, 'stop_k': 1.0}"
352,187,19707,1.54,6798,2.9,36.9,0.341,4.2,12.4,0.41,0.97,309,5,3,"{'lookback': 62, 'band_mult_long': 1.25, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.75, 'vol_skip_pct': 37.0, 'stop_k': 0.5}"
353,425,24234,1.225,17592,1.38,33.6,0.149,4.2,28.2,0.29,0.64,382,4,4,"{'lookback': 70, 'band_mult_long': 1.75, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.55, 'vol_skip_pct': 49.0, 'stop_k': 2.5}"
354,421,9803,1.169,19104,0.51,14.3,0.145,4.1,28.0,0.14,0.44,160,3,4,"{'lookback': 99, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.85, 'vol_skip_pct': 18.0, 'stop_k': 2.5}"
355,148,39350,1.747,6856,5.74,43.9,0.419,4.1,9.8,0.52,1.26,635,5,5,"{'lookback': 93, 'band_mult_long': 1.0, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.75, 'vol_skip_pct': 78.0, 'stop_k': 0.75}"
356,198,13816,1.452,5371,2.57,30.3,0.315,4.1,13.2,0.35,0.92,221,6,5,"{'lookback': 54, 'band_mult_long': 1.25, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 25.0, 'stop_k': 0.25}"
357,560,23350,1.172,8657,2.7,36.6,0.109,4.1,37.2,0.27,0.53,383,4,6,"{'lookback': 89, 'band_mult_long': 0.75, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 30.0, 'stop_k': 2.75}"
358,140,23273,2.074,5850,3.98,58.6,0.445,4.1,9.3,0.66,1.3,374,6,4,"{'lookback': 27, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.35, 'daytype_hi': 0.9, 'vol_skip_pct': 92.0, 'stop_k': 1.25}"
359,482,6240,1.14,14511,0.43,10.2,0.126,4.0,32.0,0.11,0.39,103,3,4,"{'lookback': 28, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.7, 'vol_skip_pct': 12.0, 'stop_k': 3.75}"
360,240,26797,1.383,20871,1.28,35.0,0.249,4.0,15.9,0.36,0.76,449,5,3,"{'lookback': 113, 'band_mult_long': 0.75, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.65, 'vol_skip_pct': 67.0, 'stop_k': 2.25}"
361,257,14295,1.3,9624,1.49,23.0,0.231,3.9,17.1,0.23,0.65,241,3,4,"{'lookback': 88, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 31.0, 'stop_k': 2.0}"
362,249,24851,1.441,6000,4.14,46.2,0.237,3.9,16.5,0.45,0.87,421,7,4,"{'lookback': 81, 'band_mult_long': 1.75, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.2, 'daytype_hi': 0.65, 'vol_skip_pct': 73.0, 'stop_k': 2.75}"
363,343,17979,1.262,7822,2.3,35.0,0.17,3.9,22.8,0.31,0.62,308,4,4,"{'lookback': 52, 'band_mult_long': 0.75, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.6, 'vol_skip_pct': 38.0, 'stop_k': 1.5}"
364,487,11490,1.145,13577,0.85,19.9,0.116,3.8,32.3,0.17,0.39,203,3,3,"{'lookback': 63, 'band_mult_long': 1.75, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'off', 'daytype_lo': 0.1, 'daytype_hi': 0.6, 'vol_skip_pct': 87.0, 'stop_k': 2.0}"
365,313,9903,1.271,8412,1.18,31.9,0.184,3.8,20.8,0.25,0.54,172,5,2,"{'lookback': 34, 'band_mult_long': 1.5, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.45, 'daytype_hi': 0.75, 'vol_skip_pct': 24.0, 'stop_k': 1.25}"
366,87,3996,1.719,3002,1.33,9.2,0.653,3.8,5.8,0.15,0.76,70,3,2,"{'lookback': 25, 'band_mult_long': 1.75, 'band_mult_short': 1.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.25, 'daytype_hi': 0.8, 'vol_skip_pct': 2.0, 'stop_k': 3.5}"
367,354,13571,1.231,7263,1.87,30.2,0.161,3.8,23.5,0.24,0.56,238,5,5,"{'lookback': 102, 'band_mult_long': 2.0, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.7, 'vol_skip_pct': 48.0, 'stop_k': 3.25}"
368,228,4372,1.31,3633,1.2,18.4,0.253,3.8,15.1,0.18,0.5,76,4,4,"{'lookback': 110, 'band_mult_long': 2.0, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.95, 'vol_skip_pct': 44.0, 'stop_k': 4.0}"
369,145,22829,1.66,10902,2.09,41.4,0.387,3.7,9.6,0.41,1.0,407,6,4,"{'lookback': 65, 'band_mult_long': 2.25, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.8, 'vol_skip_pct': 51.0, 'stop_k': 1.0}"
370,48,4146,2.373,1766,2.35,16.7,1.144,3.6,3.2,0.24,1.46,76,3,4,"{'lookback': 103, 'band_mult_long': 2.25, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.15, 'daytype_hi': 0.55, 'vol_skip_pct': 24.0, 'stop_k': 2.0}"
371,128,20390,1.777,5086,4.01,46.9,0.413,3.5,8.5,0.49,1.06,386,6,5,"{'lookback': 51, 'band_mult_long': 1.75, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.9, 'vol_skip_pct': 43.0, 'stop_k': 0.75}"
372,209,24287,1.43,10684,2.27,40.7,0.255,3.5,13.9,0.37,0.84,456,5,5,"{'lookback': 15, 'band_mult_long': 1.0, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.8, 'vol_skip_pct': 59.0, 'stop_k': 1.5}"
373,136,27405,1.702,5145,5.33,47.1,0.372,3.4,9.0,0.46,1.07,542,5,4,"{'lookback': 97, 'band_mult_long': 1.25, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.3, 'daytype_hi': 0.9, 'vol_skip_pct': 67.0, 'stop_k': 1.25}"
374,47,6544,2.774,1396,4.69,38.3,1.095,3.4,3.1,0.31,1.13,127,6,5,"{'lookback': 95, 'band_mult_long': 2.25, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.9, 'vol_skip_pct': 28.0, 'stop_k': 4.0}"
375,371,11980,1.193,6895,1.74,27.5,0.14,3.4,24.6,0.19,0.52,231,5,6,"{'lookback': 82, 'band_mult_long': 0.75, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.8, 'vol_skip_pct': 51.0, 'stop_k': 3.75}"
376,349,15550,1.213,16424,0.95,33.5,0.142,3.3,23.2,0.26,0.54,315,4,3,"{'lookback': 109, 'band_mult_long': 0.5, 'band_mult_short': 1.25, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.8, 'vol_skip_pct': 24.0, 'stop_k': 3.75}"
377,148,21182,1.614,4922,4.3,45.3,0.336,3.3,9.8,0.44,0.97,426,8,4,"{'lookback': 106, 'band_mult_long': 1.5, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.4, 'daytype_hi': 0.55, 'vol_skip_pct': 48.0, 'stop_k': 1.75}"
378,1195,14619,1.058,34320,0.43,30.7,0.04,3.2,79.4,0.13,0.27,306,4,4,"{'lookback': 115, 'band_mult_long': 1.0, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.45, 'daytype_hi': 0.85, 'vol_skip_pct': 42.0, 'stop_k': 1.5}"
379,243,34250,1.388,15348,2.23,49.0,0.198,3.2,16.1,0.24,0.68,711,7,4,"{'lookback': 103, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 0.0, 'stop_k': 2.5}"
380,265,14340,1.252,8958,1.6,30.2,0.176,3.1,17.6,0.23,0.55,307,6,5,"{'lookback': 114, 'band_mult_long': 1.25, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.85, 'vol_skip_pct': 63.0, 'stop_k': 4.0}"
381,162,20847,1.513,7067,2.95,43.2,0.291,3.1,10.8,0.42,0.89,442,7,4,"{'lookback': 71, 'band_mult_long': 1.75, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.85, 'vol_skip_pct': 83.0, 'stop_k': 1.25}"
382,58,13857,2.402,4673,2.97,43.1,0.797,3.1,3.9,0.33,1.63,300,4,5,"{'lookback': 93, 'band_mult_long': 2.25, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.35, 'daytype_hi': 0.95, 'vol_skip_pct': 15.0, 'stop_k': 0.5}"
383,229,4540,1.249,7186,0.63,20.1,0.199,3.0,15.2,0.16,0.48,100,7,3,"{'lookback': 109, 'band_mult_long': 1.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.9, 'vol_skip_pct': 27.0, 'stop_k': 0.75}"
384,405,10643,1.164,13489,0.79,37.3,0.103,2.8,26.9,0.22,0.4,256,6,4,"{'lookback': 5, 'band_mult_long': 1.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.85, 'vol_skip_pct': 48.0, 'stop_k': 1.25}"
385,87,11138,1.793,2597,4.29,39.1,0.483,2.8,5.8,0.43,1.01,265,7,4,"{'lookback': 46, 'band_mult_long': 1.0, 'band_mult_short': 2.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.6, 'vol_skip_pct': 18.0, 'stop_k': 1.25}"
386,90,15341,1.965,4223,3.63,51.1,0.472,2.8,6.0,0.45,0.92,361,6,4,"{'lookback': 53, 'band_mult_long': 2.5, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.05, 'daytype_hi': 0.6, 'vol_skip_pct': 62.0, 'stop_k': 1.25}"
387,542,14297,1.112,17296,0.83,30.3,0.078,2.8,36.0,0.17,0.36,337,3,5,"{'lookback': 45, 'band_mult_long': 1.75, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.6, 'vol_skip_pct': 37.0, 'stop_k': 4.0}"
388,41,5613,2.598,1586,3.54,36.6,1.013,2.8,2.7,0.27,0.99,135,4,4,"{'lookback': 69, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.85, 'vol_skip_pct': 43.0, 'stop_k': 0.5}"
389,188,28485,1.398,10239,2.78,43.6,0.224,2.8,12.5,0.36,0.74,675,8,4,"{'lookback': 49, 'band_mult_long': 1.0, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.2, 'daytype_hi': 0.9, 'vol_skip_pct': 92.0, 'stop_k': 0.5}"
390,575,8373,1.091,22254,0.38,17.9,0.075,2.8,38.2,0.11,0.28,195,4,4,"{'lookback': 88, 'band_mult_long': 2.0, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.4, 'daytype_hi': 0.75, 'vol_skip_pct': 51.0, 'stop_k': 4.0}"
391,289,12469,1.226,9652,1.29,34.6,0.148,2.8,19.2,0.24,0.52,292,4,4,"{'lookback': 73, 'band_mult_long': 0.5, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.55, 'vol_skip_pct': 19.0, 'stop_k': 2.75}"
392,647,6783,1.089,10175,0.67,28.9,0.063,2.7,43.0,0.11,0.28,165,3,1,"{'lookback': 27, 'band_mult_long': 2.0, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.2, 'daytype_hi': 0.9, 'vol_skip_pct': 28.0, 'stop_k': 1.25}"
393,41,2331,2.288,1438,1.62,24.4,0.974,2.7,2.7,0.2,1.16,58,5,3,"{'lookback': 36, 'band_mult_long': 2.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.85, 'vol_skip_pct': 20.0, 'stop_k': 1.75}"
394,209,13142,1.259,14386,0.91,26.3,0.191,2.6,13.9,0.22,0.53,329,6,3,"{'lookback': 45, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.45, 'daytype_hi': 0.9, 'vol_skip_pct': 42.0, 'stop_k': 4.0}"
395,341,10125,1.149,16683,0.61,22.3,0.116,2.6,22.6,0.16,0.37,256,3,4,"{'lookback': 14, 'band_mult_long': 1.5, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'off', 'daytype_lo': 0.1, 'daytype_hi': 0.7, 'vol_skip_pct': 15.0, 'stop_k': 1.75}"
396,160,6484,1.366,5254,1.23,32.5,0.247,2.6,10.6,0.21,0.52,164,5,2,"{'lookback': 66, 'band_mult_long': 2.0, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.85, 'vol_skip_pct': 31.0, 'stop_k': 2.0}"
397,313,3505,1.142,5391,0.65,15.3,0.12,2.5,20.8,0.09,0.29,93,5,2,"{'lookback': 39, 'band_mult_long': 2.25, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.6, 'vol_skip_pct': 53.0, 'stop_k': 0.25}"
398,212,17750,1.298,16085,1.1,39.6,0.18,2.5,14.1,0.27,0.6,465,4,4,"{'lookback': 89, 'band_mult_long': 2.5, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.2, 'daytype_hi': 0.75, 'vol_skip_pct': 38.0, 'stop_k': 1.5}"
399,245,7433,1.186,11862,0.63,20.8,0.147,2.4,16.3,0.12,0.41,206,3,2,"{'lookback': 119, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.1, 'daytype_hi': 0.65, 'vol_skip_pct': 12.0, 'stop_k': 3.5}"
400,482,5455,1.096,7780,0.7,20.3,0.076,2.4,32.0,0.11,0.26,148,5,4,"{'lookback': 15, 'band_mult_long': 1.25, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 27.0, 'stop_k': 3.25}"
401,169,6265,1.299,6028,1.04,28.4,0.214,2.4,11.2,0.21,0.42,173,4,2,"{'lookback': 66, 'band_mult_long': 0.75, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.95, 'vol_skip_pct': 5.0, 'stop_k': 3.5}"
402,156,2269,1.263,4267,0.53,13.5,0.228,2.4,10.4,0.11,0.36,64,3,4,"{'lookback': 98, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.9, 'vol_skip_pct': 51.0, 'stop_k': 1.75}"
403,382,15278,1.139,22238,0.69,35.6,0.089,2.3,25.4,0.19,0.36,448,5,4,"{'lookback': 14, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.6, 'vol_skip_pct': 85.0, 'stop_k': 3.75}"
