date,note
# source,DERIVED: trading days in the 10 calendar days before a scheduled decision day
# verification,"VERIFIED: derived from the on-main FOMC file; no decision day is itself in the set (0 overlaps, must be 0)"
2023-06-06,fed_blackout
2023-06-07,fed_blackout
2023-06-08,fed_blackout
2023-06-09,fed_blackout
2023-06-12,fed_blackout
2023-06-13,fed_blackout
2023-07-17,fed_blackout
2023-07-18,fed_blackout
2023-07-19,fed_blackout
2023-07-20,fed_blackout
2023-07-21,fed_blackout
2023-07-24,fed_blackout
2023-07-25,fed_blackout
2023-09-11,fed_blackout
2023-09-12,fed_blackout
2023-09-13,fed_blackout
2023-09-14,fed_blackout
2023-09-15,fed_blackout
2023-09-18,fed_blackout
2023-09-19,fed_blackout
2023-10-23,fed_blackout
2023-10-24,fed_blackout
2023-10-25,fed_blackout
2023-10-26,fed_blackout
2023-10-27,fed_blackout
2023-10-30,fed_blackout
2023-10-31,fed_blackout
2023-12-04,fed_blackout
2023-12-05,fed_blackout
2023-12-06,fed_blackout
2023-12-07,fed_blackout
2023-12-08,fed_blackout
2023-12-11,fed_blackout
2023-12-12,fed_blackout
2024-01-22,fed_blackout
2024-01-23,fed_blackout
2024-01-24,fed_blackout
2024-01-25,fed_blackout
2024-01-26,fed_blackout
2024-01-29,fed_blackout
2024-01-30,fed_blackout
2024-03-11,fed_blackout
2024-03-12,fed_blackout
2024-03-13,fed_blackout
2024-03-14,fed_blackout
2024-03-15,fed_blackout
2024-03-18,fed_blackout
2024-03-19,fed_blackout
2024-04-22,fed_blackout
2024-04-23,fed_blackout
2024-04-24,fed_blackout
2024-04-25,fed_blackout
2024-04-26,fed_blackout
2024-04-29,fed_blackout
2024-04-30,fed_blackout
2024-06-03,fed_blackout
2024-06-04,fed_blackout
2024-06-05,fed_blackout
2024-06-06,fed_blackout
2024-06-07,fed_blackout
2024-06-10,fed_blackout
2024-06-11,fed_blackout
2024-07-22,fed_blackout
2024-07-23,fed_blackout
2024-07-24,fed_blackout
2024-07-25,fed_blackout
2024-07-26,fed_blackout
2024-07-29,fed_blackout
2024-07-30,fed_blackout
2024-09-09,fed_blackout
2024-09-10,fed_blackout
2024-09-11,fed_blackout
2024-09-12,fed_blackout
2024-09-13,fed_blackout
2024-09-16,fed_blackout
2024-09-17,fed_blackout
2024-10-28,fed_blackout
2024-10-29,fed_blackout
2024-10-30,fed_blackout
2024-10-31,fed_blackout
2024-11-01,fed_blackout
2024-11-04,fed_blackout
2024-11-05,fed_blackout
2024-11-06,fed_blackout
2024-12-09,fed_blackout
2024-12-10,fed_blackout
2024-12-11,fed_blackout
2024-12-12,fed_blackout
2024-12-13,fed_blackout
2024-12-16,fed_blackout
2024-12-17,fed_blackout
2025-01-20,fed_blackout
2025-01-21,fed_blackout
2025-01-22,fed_blackout
2025-01-23,fed_blackout
2025-01-24,fed_blackout
2025-01-27,fed_blackout
2025-01-28,fed_blackout
2025-03-10,fed_blackout
2025-03-11,fed_blackout
2025-03-12,fed_blackout
2025-03-13,fed_blackout
2025-03-14,fed_blackout
2025-03-17,fed_blackout
2025-03-18,fed_blackout
2025-04-28,fed_blackout
2025-04-29,fed_blackout
2025-04-30,fed_blackout
2025-05-01,fed_blackout
2025-05-02,fed_blackout
2025-05-05,fed_blackout
2025-05-06,fed_blackout
2025-06-09,fed_blackout
2025-06-10,fed_blackout
2025-06-11,fed_blackout
2025-06-12,fed_blackout
2025-06-13,fed_blackout
2025-06-16,fed_blackout
2025-06-17,fed_blackout
